WHO_REGION,UNICEF_REGION,WBINCOME_SHORT_STATUS,WHO_LEGAL_STATUS_TITLE,DEVELOPMENT_STATUS,COVAX_STATUS,COUNTRYNAME,ISO_3_CODE,MONTH_DESCRIPTION,PROCUREMENT_TYPE,MANUFACTURER_DESCRIPTION,VACCINE_NAME,TOTAL_DOSES
WPR,EAPRO,Middle income,Member State,Developing,AMC,Philippines,PHL,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,139048290
WPR,EAPRO,Middle income,Member State,Developing,AMC,Samoa,WSM,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,112000
WPR,EAPRO,Middle income,Member State,Developing,AMC,Samoa,WSM,2022-11-11T00:00:00.000Z,DONATION,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,55860
WPR,EAPRO,Middle income,Member State,Developing,AMC,Samoa,WSM,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,167860
WPR,EAPRO,Middle income,Member State,Developing,AMC,Tonga,TON,2022-04-03T23:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,43200
WPR,EAPRO,Middle income,Member State,Developing,AMC,Tonga,TON,2022-04-03T23:00:00.000Z,NR,NR,All vaccine types,43200
WPR,EAPRO,Middle income,Member State,Developing,AMC,Viet Nam,VNM,2022-03-03T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,918800
WPR,EAPRO,Middle income,Member State,Developing,AMC,Viet Nam,VNM,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,918800
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,6400000
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,CanSino Biologicals,CanSino - Convidecia,3500000
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,44799300
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,7300000
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,13100000
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,1387200
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,DONATION,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,
WPR,EAPRO,Middle income,Member State,Developing,No,Malaysia,MYS,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,76486500
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Cambodia,KHM,2022-05-04T23:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1000000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Cambodia,KHM,2022-05-04T23:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,5500000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Cambodia,KHM,2022-05-04T23:00:00.000Z,COVAX_FACILITY,AstraZeneca,SII - Covishield,
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Cambodia,KHM,2022-04-03T23:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1700000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Cambodia,KHM,2022-05-04T23:00:00.000Z,NR,NR,All vaccine types,6500000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,616820
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,COVAX_FACILITY,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,1008000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,100620
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,132000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,415000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,3302000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,DONATION,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,1000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,DONATION,Serum Institute of India,SII - Covishield,1000
WPR,EAPRO,Middle income,Member State,Least developed,AMC,Lao People's Democratic Republic,LAO,2022-08-07T23:00:00.000Z,NR,NR,All vaccine types,5576440
